testament,verse id,book number,book,chapter,verse,text
OT,13712,18,Job,34,28,"so that they caused the cry of the poor to come to him, and he heard the cry of the afflicted--"
OT,13713,18,Job,34,29,"When he is quiet, who can condemn? When he hides his face, who can behold him, whether it be a nation or a man?--"
OT,13714,18,Job,34,30,"that a godless man should not reign, that he should not ensnare the people."
OT,13715,18,Job,34,31,"""For has anyone said to God, 'I have borne punishment; I will not offend any more;"
OT,13716,18,Job,34,32,"teach me what I do not see; if I have done iniquity, I will do it no more'?"
OT,13717,18,Job,34,33,"Will he then make repayment to suit you, because you reject it? For you must choose, and not I; therefore declare what you know."
OT,13718,18,Job,34,34,"Men of understanding will say to me, and the wise man who hears me will say:"
OT,13719,18,Job,34,35,'Job speaks without knowledge; his words are without insight.'
OT,13720,18,Job,34,36,"Would that Job were tried to the end, because he answers like wicked men."
OT,13721,18,Job,34,37,For he adds rebellion to his sin; he claps his hands among us and multiplies his words against God."
OT,13722,18,Job,35,1,And Elihu answered and said:
OT,13723,18,Job,35,2,"""Do you think this to be just? Do you say, 'It is my right before God,'"
OT,13724,18,Job,35,3,"that you ask, 'What advantage have I? How am I better off than if I had sinned?'"
OT,13725,18,Job,35,4,I will answer you and your friends with you.
OT,13726,18,Job,35,5,"Look at the heavens, and see; and behold the clouds, which are higher than you."
OT,13727,18,Job,35,6,"If you have sinned, what do you accomplish against him? And if your transgressions are multiplied, what do you do to him?"
OT,13728,18,Job,35,7,"If you are righteous, what do you give to him? Or what does he receive from your hand?"
OT,13729,18,Job,35,8,"Your wickedness concerns a man like yourself, and your righteousness a son of man."
OT,13730,18,Job,35,9,"""Because of the multitude of oppressions people cry out; they call for help because of the arm of the mighty."
OT,13731,18,Job,35,10,"But none says, 'Where is God my Maker, who gives songs in the night,"
OT,13732,18,Job,35,11,who teaches us more than the beasts of the earth and makes us wiser than the birds of the heavens?'
OT,13733,18,Job,35,12,"There they cry out, but he does not answer, because of the pride of evil men."
OT,13734,18,Job,35,13,"Surely God does not hear an empty cry, nor does the Almighty regard it."
OT,13735,18,Job,35,14,"How much less when you say that you do not see him, that the case is before him, and you are waiting for him!"
OT,13736,18,Job,35,15,"And now, because his anger does not punish, and he does not take much note of transgression,"
OT,13737,18,Job,35,16,Job opens his mouth in empty talk; he multiplies words without knowledge."
OT,13738,18,Job,36,1,"And Elihu continued, and said:"
OT,13739,18,Job,36,2,"""Bear with me a little, and I will show you, for I have yet something to say on God's behalf."
OT,13740,18,Job,36,3,I will get my knowledge from afar and ascribe righteousness to my Maker.
OT,13741,18,Job,36,4,For truly my words are not false; one who is perfect in knowledge is with you.
OT,13742,18,Job,36,5,"""Behold, God is mighty, and does not despise any; he is mighty in strength of understanding."
OT,13743,18,Job,36,6,"He does not keep the wicked alive, but gives the afflicted their right."
OT,13744,18,Job,36,7,"He does not withdraw his eyes from the righteous, but with kings on the throne he sets them forever, and they are exalted."
OT,13745,18,Job,36,8,"And if they are bound in chains and caught in the cords of affliction,"
OT,13746,18,Job,36,9,"then he declares to them their work and their transgressions, that they are behaving arrogantly."
OT,13747,18,Job,36,10,He opens their ears to instruction and commands that they return from iniquity.
OT,13748,18,Job,36,11,"If they listen and serve him, they complete their days in prosperity, and their years in pleasantness."
OT,13749,18,Job,36,12,"But if they do not listen, they perish by the sword and die without knowledge."
OT,13750,18,Job,36,13,"""The godless in heart cherish anger; they do not cry for help when he binds them."
OT,13751,18,Job,36,14,"They die in youth, and their life ends among the cult prostitutes."
OT,13752,18,Job,36,15,He delivers the afflicted by their affliction and opens their ear by adversity.
OT,13753,18,Job,36,16,"He also allured you out of distress into a broad place where there was no cramping, and what was set on your table was full of fatness."
OT,13754,18,Job,36,17,"""But you are full of the judgment on the wicked; judgment and justice seize you."
OT,13755,18,Job,36,18,"Beware lest wrath entice you into scoffing, and let not the greatness of the ransom turn you aside."
OT,13756,18,Job,36,19,"Will your cry for help avail to keep you from distress, or all the force of your strength?"
OT,13757,18,Job,36,20,"Do not long for the night, when peoples vanish in their place."
OT,13758,18,Job,36,21,"Take care; do not turn to iniquity, for this you have chosen rather than affliction."
OT,13759,18,Job,36,22,"Behold, God is exalted in his power; who is a teacher like him?"
OT,13760,18,Job,36,23,"Who has prescribed for him his way, or who can say, 'You have done wrong'?"
OT,13761,18,Job,36,24,"""Remember to extol his work, of which men have sung."
OT,13762,18,Job,36,25,All mankind has looked on it; man beholds it from afar.
OT,13763,18,Job,36,26,"Behold, God is great, and we know him not; the number of his years is unsearchable."
OT,13764,18,Job,36,27,"For he draws up the drops of water; they distill his mist in rain,"
OT,13765,18,Job,36,28,which the skies pour down and drop on mankind abundantly.
OT,13766,18,Job,36,29,"Can anyone understand the spreading of the clouds, the thunderings of his pavilion?"
OT,13767,18,Job,36,30,"Behold, he scatters his lightning about him and covers the roots of the sea."
OT,13768,18,Job,36,31,For by these he judges peoples; he gives food in abundance.
OT,13769,18,Job,36,32,He covers his hands with the lightning and commands it to strike the mark.
OT,13770,18,Job,36,33,Its crashing declares his presence; the cattle also declare that he rises.
OT,13771,18,Job,37,1,"""At this also my heart trembles and leaps out of its place."
OT,13772,18,Job,37,2,Keep listening to the thunder of his voice and the rumbling that comes from his mouth.
OT,13773,18,Job,37,3,"Under the whole heaven he lets it go, and his lightning to the corners of the earth."
OT,13774,18,Job,37,4,"After it his voice roars; he thunders with his majestic voice, and he does not restrain the lightnings when his voice is heard."
OT,13775,18,Job,37,5,God thunders wondrously with his voice; he does great things that we cannot comprehend.
OT,13776,18,Job,37,6,"For to the snow he says, 'Fall on the earth,' likewise to the downpour, his mighty downpour."
OT,13777,18,Job,37,7,"He seals up the hand of every man, that all men whom he made may know it."
OT,13778,18,Job,37,8,"Then the beasts go into their lairs, and remain in their dens."
OT,13779,18,Job,37,9,"From its chamber comes the whirlwind, and cold from the scattering winds."
OT,13780,18,Job,37,10,"By the breath of God ice is given, and the broad waters are frozen fast."
OT,13781,18,Job,37,11,He loads the thick cloud with moisture; the clouds scatter his lightning.
OT,13782,18,Job,37,12,"They turn around and around by his guidance, to accomplish all that he commands them on the face of the habitable world."
OT,13783,18,Job,37,13,"Whether for correction or for his land or for love, he causes it to happen."
OT,13784,18,Job,37,14,"""Hear this, O Job; stop and consider the wondrous works of God."
OT,13785,18,Job,37,15,Do you know how God lays his command upon them and causes the lightning of his cloud to shine?
OT,13786,18,Job,37,16,"Do you know the balancings of the clouds, the wondrous works of him who is perfect in knowledge,"
OT,13787,18,Job,37,17,you whose garments are hot when the earth is still because of the south wind?
OT,13788,18,Job,37,18,"Can you, like him, spread out the skies, hard as a cast metal mirror?"
OT,13789,18,Job,37,19,Teach us what we shall say to him; we cannot draw up our case because of darkness.
OT,13790,18,Job,37,20,Shall it be told him that I would speak? Did a man ever wish that he would be swallowed up?
OT,13791,18,Job,37,21,"""And now no one looks on the light when it is bright in the skies, when the wind has passed and cleared them."
OT,13792,18,Job,37,22,Out of the north comes golden splendor; God is clothed with awesome majesty.
OT,13793,18,Job,37,23,The Almighty--we cannot find him; he is great in power; justice and abundant righteousness he will not violate.
OT,13794,18,Job,37,24,Therefore men fear him; he does not regard any who are wise in their own conceit."
OT,13795,18,Job,38,1,Then the LORD answered Job out of the whirlwind and said:
OT,13796,18,Job,38,2,"""Who is this that darkens counsel by words without knowledge?"
OT,13797,18,Job,38,3,"Dress for action like a man; I will question you, and you make it known to me."
OT,13798,18,Job,38,4,"""Where were you when I laid the foundation of the earth? Tell me, if you have understanding."
OT,13799,18,Job,38,5,Who determined its measurements--surely you know! Or who stretched the line upon it?
OT,13800,18,Job,38,6,"On what were its bases sunk, or who laid its cornerstone,"
OT,13801,18,Job,38,7,when the morning stars sang together and all the sons of God shouted for joy?
OT,13802,18,Job,38,8,"""Or who shut in the sea with doors when it burst out from the womb,"
OT,13803,18,Job,38,9,"when I made clouds its garment and thick darkness its swaddling band,"
OT,13804,18,Job,38,10,"and prescribed limits for it and set bars and doors,"
OT,13805,18,Job,38,11,"and said, 'Thus far shall you come, and no farther, and here shall your proud waves be stayed'?"
OT,13806,18,Job,38,12,"""Have you commanded the morning since your days began, and caused the dawn to know its place,"
OT,13807,18,Job,38,13,"that it might take hold of the skirts of the earth, and the wicked be shaken out of it?"
OT,13808,18,Job,38,14,"It is changed like clay under the seal, and its features stand out like a garment."
OT,13809,18,Job,38,15,"From the wicked their light is withheld, and their uplifted arm is broken."
OT,13810,18,Job,38,16,"""Have you entered into the springs of the sea, or walked in the recesses of the deep?"
OT,13811,18,Job,38,17,"Have the gates of death been revealed to you, or have you seen the gates of deep darkness?"
OT,13812,18,Job,38,18,"Have you comprehended the expanse of the earth? Declare, if you know all this."
OT,13813,18,Job,38,19,"""Where is the way to the dwelling of light, and where is the place of darkness,"
OT,13814,18,Job,38,20,that you may take it to its territory and that you may discern the paths to its home?
OT,13815,18,Job,38,21,"You know, for you were born then, and the number of your days is great!"
OT,13816,18,Job,38,22,"""Have you entered the storehouses of the snow, or have you seen the storehouses of the hail,"
OT,13817,18,Job,38,23,"which I have reserved for the time of trouble, for the day of battle and war?"
OT,13818,18,Job,38,24,"What is the way to the place where the light is distributed, or where the east wind is scattered upon the earth?"
OT,13819,18,Job,38,25,"""Who has cleft a channel for the torrents of rain and a way for the thunderbolt,"
OT,13820,18,Job,38,26,"to bring rain on a land where no man is, on the desert in which there is no man,"
OT,13821,18,Job,38,27,"to satisfy the waste and desolate land, and to make the ground sprout with grass?"
OT,13822,18,Job,38,28,"""Has the rain a father, or who has begotten the drops of dew?"
OT,13823,18,Job,38,29,"From whose womb did the ice come forth, and who has given birth to the frost of heaven?"
OT,13824,18,Job,38,30,"The waters become hard like stone, and the face of the deep is frozen."
OT,13825,18,Job,38,31,"""Can you bind the chains of the Pleiades or loose the cords of Orion?"
OT,13826,18,Job,38,32,"Can you lead forth the Mazzaroth in their season, or can you guide the Bear with its children?"
OT,13827,18,Job,38,33,Do you know the ordinances of the heavens? Can you establish their rule on the earth?
OT,13828,18,Job,38,34,"""Can you lift up your voice to the clouds, that a flood of waters may cover you?"
OT,13829,18,Job,38,35,"Can you send forth lightnings, that they may go and say to you, 'Here we are'?"
OT,13830,18,Job,38,36,Who has put wisdom in the inward parts or given understanding to the mind?
OT,13831,18,Job,38,37,"Who can number the clouds by wisdom? Or who can tilt the waterskins of the heavens,"
OT,13832,18,Job,38,38,when the dust runs into a mass and the clods stick fast together?
OT,13833,18,Job,38,39,"""Can you hunt the prey for the lion, or satisfy the appetite of the young lions,"
OT,13834,18,Job,38,40,when they crouch in their dens or lie in wait in their thicket?
OT,13835,18,Job,38,41,"Who provides for the raven its prey, when its young ones cry to God for help, and wander about for lack of food?"
OT,13836,18,Job,39,1,"""Do you know when the mountain goats give birth? Do you observe the calving of the does?"
OT,13837,18,Job,39,2,"Can you number the months that they fulfill, and do you know the time when they give birth,"
OT,13838,18,Job,39,3,"when they crouch, bring forth their offspring, and are delivered of their young?"
OT,13839,18,Job,39,4,Their young ones become strong; they grow up in the open; they go out and do not return to them.
OT,13840,18,Job,39,5,"""Who has let the wild donkey go free? Who has loosed the bonds of the swift donkey,"
OT,13841,18,Job,39,6,to whom I have given the arid plain for his home and the salt land for his dwelling place?
OT,13842,18,Job,39,7,He scorns the tumult of the city; he hears not the shouts of the driver.
OT,13843,18,Job,39,8,"He ranges the mountains as his pasture, and he searches after every green thing."
OT,13844,18,Job,39,9,"""Is the wild ox willing to serve you? Will he spend the night at your manger?"
OT,13845,18,Job,39,10,"Can you bind him in the furrow with ropes, or will he harrow the valleys after you?"
OT,13846,18,Job,39,11,"Will you depend on him because his strength is great, and will you leave to him your labor?"
OT,13847,18,Job,39,12,Do you have faith in him that he will return your grain and gather it to your threshing floor?
OT,13848,18,Job,39,13,"""The wings of the ostrich wave proudly, but are they the pinions and plumage of love?"
OT,13849,18,Job,39,14,"For she leaves her eggs to the earth and lets them be warmed on the ground,"
OT,13850,18,Job,39,15,forgetting that a foot may crush them and that the wild beast may trample them.
OT,13851,18,Job,39,16,"She deals cruelly with her young, as if they were not hers; though her labor be in vain, yet she has no fear,"
OT,13852,18,Job,39,17,because God has made her forget wisdom and given her no share in understanding.
OT,13853,18,Job,39,18,"When she rouses herself to flee, she laughs at the horse and his rider."
OT,13854,18,Job,39,19,"""Do you give the horse his might? Do you clothe his neck with a mane?"
OT,13855,18,Job,39,20,Do you make him leap like the locust? His majestic snorting is terrifying.
OT,13856,18,Job,39,21,He paws in the valley and exults in his strength; he goes out to meet the weapons.
OT,13857,18,Job,39,22,He laughs at fear and is not dismayed; he does not turn back from the sword.
OT,13858,18,Job,39,23,"Upon him rattle the quiver, the flashing spear and the javelin."
OT,13859,18,Job,39,24,With fierceness and rage he swallows the ground; he cannot stand still at the sound of the trumpet.
OT,13860,18,Job,39,25,"When the trumpet sounds, he says 'Aha!' He smells the battle from afar, the thunder of the captains, and the shouting."
OT,13861,18,Job,39,26,"""Is it by your understanding that the hawk soars and spreads his wings toward the south?"
OT,13862,18,Job,39,27,Is it at your command that the eagle mounts up and makes his nest on high?
OT,13863,18,Job,39,28,"On the rock he dwells and makes his home, on the rocky crag and stronghold."
OT,13864,18,Job,39,29,From there he spies out the prey; his eyes behold it afar off.
OT,13865,18,Job,39,30,"His young ones suck up blood, and where the slain are, there is he."""
OT,13866,18,Job,40,1,And the LORD said to Job:
OT,13867,18,Job,40,2,"""Shall a faultfinder contend with the Almighty? He who argues with God, let him answer it."""
OT,13868,18,Job,40,3,Then Job answered the LORD and said:
OT,13869,18,Job,40,4,"""Behold, I am of small account; what shall I answer you? I lay my hand on my mouth."
OT,13870,18,Job,40,5,"I have spoken once, and I will not answer; twice, but I will proceed no further."""
OT,13871,18,Job,40,6,Then the LORD answered Job out of the whirlwind and said:
OT,13872,18,Job,40,7,"""Dress for action like a man; I will question you, and you make it known to me."
OT,13873,18,Job,40,8,Will you even put me in the wrong? Will you condemn me that you may be in the right?
OT,13874,18,Job,40,9,"Have you an arm like God, and can you thunder with a voice like his?"
OT,13875,18,Job,40,10,"""Adorn yourself with majesty and dignity; clothe yourself with glory and splendor."
OT,13876,18,Job,40,11,"Pour out the overflowings of your anger, and look on everyone who is proud and abase him."
OT,13877,18,Job,40,12,Look on everyone who is proud and bring him low and tread down the wicked where they stand.
OT,13878,18,Job,40,13,Hide them all in the dust together; bind their faces in the world below.
OT,13879,18,Job,40,14,Then will I also acknowledge to you that your own right hand can save you.
OT,13880,18,Job,40,15,"""Behold, Behemoth, which I made as I made you; he eats grass like an ox."
OT,13881,18,Job,40,16,"Behold, his strength in his loins, and his power in the muscles of his belly."
OT,13882,18,Job,40,17,He makes his tail stiff like a cedar; the sinews of his thighs are knit together.
OT,13883,18,Job,40,18,"His bones are tubes of bronze, his limbs like bars of iron."
OT,13884,18,Job,40,19,"""He is the first of the works of God; let him who made him bring near his sword!"
OT,13885,18,Job,40,20,For the mountains yield food for him where all the wild beasts play.
OT,13886,18,Job,40,21,"Under the lotus plants he lies, in the shelter of the reeds and in the marsh."
OT,13887,18,Job,40,22,For his shade the lotus trees cover him; the willows of the brook surround him.
OT,13888,18,Job,40,23,"Behold, if the river is turbulent he is not frightened; he is confident though Jordan rushes against his mouth."
OT,13889,18,Job,40,24,"Can one take him by his eyes, or pierce his nose with a snare?"
OT,13890,18,Job,41,1,"""Can you draw out Leviathan with a fishhook or press down his tongue with a cord?"
OT,13891,18,Job,41,2,Can you put a rope in his nose or pierce his jaw with a hook?
OT,13892,18,Job,41,3,Will he make many pleas to you? Will he speak to you soft words?
OT,13893,18,Job,41,4,Will he make a covenant with you to take him for your servant forever?
OT,13894,18,Job,41,5,"Will you play with him as with a bird, or will you put him on a leash for your girls?"
OT,13895,18,Job,41,6,Will traders bargain over him? Will they divide him up among the merchants?
OT,13896,18,Job,41,7,Can you fill his skin with harpoons or his head with fishing spears?
OT,13897,18,Job,41,8,Lay your hands on him; remember the battle--you will not do it again!
OT,13898,18,Job,41,9,"Behold, the hope of a man is false; he is laid low even at the sight of him."
OT,13899,18,Job,41,10,No one is so fierce that he dares to stir him up. Who then is he who can stand before me?
OT,13900,18,Job,41,11,"Who has first given to me, that I should repay him? Whatever is under the whole heaven is mine."
OT,13901,18,Job,41,12,"""I will not keep silence concerning his limbs, or his mighty strength, or his goodly frame."
OT,13902,18,Job,41,13,Who can strip off his outer garment? Who would come near him with a bridle?
OT,13903,18,Job,41,14,Who can open the doors of his face? Around his teeth is terror.
OT,13904,18,Job,41,15,"His back is made of rows of shields, shut up closely as with a seal."
OT,13905,18,Job,41,16,One is so near to another that no air can come between them.
OT,13906,18,Job,41,17,They are joined one to another; they clasp each other and cannot be separated.
OT,13907,18,Job,41,18,"His sneezings flash forth light, and his eyes are like the eyelids of the dawn."
OT,13908,18,Job,41,19,Out of his mouth go flaming torches; sparks of fire leap forth.
OT,13909,18,Job,41,20,"Out of his nostrils comes forth smoke, as from a boiling pot and burning rushes."
OT,13910,18,Job,41,21,"His breath kindles coals, and a flame comes forth from his mouth."
OT,13911,18,Job,41,22,"In his neck abides strength, and terror dances before him."
OT,13912,18,Job,41,23,"The folds of his flesh stick together, firmly cast on him and immovable."
OT,13913,18,Job,41,24,"His heart is hard as a stone, hard as the lower millstone."
OT,13914,18,Job,41,25,When he raises himself up the mighty are afraid; at the crashing they are beside themselves.
OT,13915,18,Job,41,26,"Though the sword reaches him, it does not avail, nor the spear, the dart, or the javelin."
OT,13916,18,Job,41,27,"He counts iron as straw, and bronze as rotten wood."
OT,13917,18,Job,41,28,The arrow cannot make him flee; for him sling stones are turned to stubble.
OT,13918,18,Job,41,29,Clubs are counted as stubble; he laughs at the rattle of javelins.
OT,13919,18,Job,41,30,His underparts are like sharp potsherds; he spreads himself like a threshing sledge on the mire.
OT,13920,18,Job,41,31,He makes the deep boil like a pot; he makes the sea like a pot of ointment.
OT,13921,18,Job,41,32,Behind him he leaves a shining wake; one would think the deep to be white-haired.
OT,13922,18,Job,41,33,"On earth there is not his like, a creature without fear."
OT,13923,18,Job,41,34,He sees everything that is high; he is king over all the sons of pride."
OT,13924,18,Job,42,1,Then Job answered the LORD and said:
OT,13925,18,Job,42,2,"""I know that you can do all things, and that no purpose of yours can be thwarted."
OT,13926,18,Job,42,3,"'Who is this that hides counsel without knowledge?' Therefore I have uttered what I did not understand, things too wonderful for me, which I did not know."
OT,13927,18,Job,42,4,"'Hear, and I will speak; I will question you, and you make it known to me.'"
OT,13928,18,Job,42,5,"I had heard of you by the hearing of the ear, but now my eye sees you;"
OT,13929,18,Job,42,6,"therefore I despise myself, and repent in dust and ashes."""
OT,13930,18,Job,42,7,"After the LORD had spoken these words to Job, the LORD said to Eliphaz the Temanite: ""My anger burns against you and against your two friends, for you have not spoken of me what is right, as my servant Job has."
OT,13931,18,Job,42,8,"Now therefore take seven bulls and seven rams and go to my servant Job and offer up a burnt offering for yourselves. And my servant Job shall pray for you, for I will accept his prayer not to deal with you according to your folly. For you have not spoken of me what is right, as my servant Job has."""
OT,13932,18,Job,42,9,"So Eliphaz the Temanite and Bildad the Shuhite and Zophar the Naamathite went and did what the LORD had told them, and the LORD accepted Job's prayer."
OT,13933,18,Job,42,10,"And the LORD restored the fortunes of Job, when he had prayed for his friends. And the LORD gave Job twice as much as he had before."
OT,13934,18,Job,42,11,"Then came to him all his brothers and sisters and all who had known him before, and ate bread with him in his house. And they showed him sympathy and comforted him for all the evil that the LORD had brought upon him. And each of them gave him a piece of money and a ring of gold."
OT,13935,18,Job,42,12,"And the LORD blessed the latter days of Job more than his beginning. And he had 14,000 sheep, 6,000 camels, 1,000 yoke of oxen, and 1,000 female donkeys."
OT,13936,18,Job,42,13,He had also seven sons and three daughters.
OT,13937,18,Job,42,14,"And he called the name of the first daughter Jemimah, and the name of the second Keziah, and the name of the third Keren-happuch."
OT,13938,18,Job,42,15,And in all the land there were no women so beautiful as Job's daughters. And their father gave them an inheritance among their brothers.
OT,13939,18,Job,42,16,"And after this Job lived 140 years, and saw his sons, and his sons' sons, four generations."
OT,13940,18,Job,42,17,"And Job died, an old man, and full of days."
OT,13941,19,Psalms,1,1,"Blessed is the man who walks not in the counsel of the wicked, nor stands in the way of sinners, nor sits in the seat of scoffers;"
OT,13942,19,Psalms,1,2,"but his delight is in the law of the LORD, and on his law he meditates day and night."
OT,13943,19,Psalms,1,3,"He is like a tree planted by streams of water that yields its fruit in its season, and its leaf does not wither. In all that he does, he prospers."
OT,13944,19,Psalms,1,4,"The wicked are not so, but are like chaff that the wind drives away."
OT,13945,19,Psalms,1,5,"Therefore the wicked will not stand in the judgment, nor sinners in the congregation of the righteous;"
OT,13946,19,Psalms,1,6,"for the LORD knows the way of the righteous, but the way of the wicked will perish."
OT,13947,19,Psalms,2,1,Why do the nations rage and the peoples plot in vain?
OT,13948,19,Psalms,2,2,"The kings of the earth set themselves, and the rulers take counsel together, against the LORD and against his anointed, saying,"
OT,13949,19,Psalms,2,3,"""Let us burst their bonds apart and cast away their cords from us."""
OT,13950,19,Psalms,2,4,He who sits in the heavens laughs; the Lord holds them in derision.
OT,13951,19,Psalms,2,5,"Then he will speak to them in his wrath, and terrify them in his fury, saying,"
OT,13952,19,Psalms,2,6,"""As for me, I have set my King on Zion, my holy hill."""
OT,13953,19,Psalms,2,7,"I will tell of the decree: The LORD said to me, ""You are my Son; today I have begotten you."
OT,13954,19,Psalms,2,8,"Ask of me, and I will make the nations your heritage, and the ends of the earth your possession."
OT,13955,19,Psalms,2,9,You shall break them with a rod of iron and dash them in pieces like a potter's vessel."
OT,13956,19,Psalms,2,10,"Now therefore, O kings, be wise; be warned, O rulers of the earth."
OT,13957,19,Psalms,2,11,"Serve the LORD with fear, and rejoice with trembling."
OT,13958,19,Psalms,2,12,"Kiss the Son, lest he be angry, and you perish in the way, for his wrath is quickly kindled. Blessed are all who take refuge in him."
OT,13959,19,Psalms,3,1,"O LORD, how many are my foes! Many are rising against me;"
OT,13960,19,Psalms,3,2,"many are saying of my soul, there is no salvation for him in God. Selah"
OT,13961,19,Psalms,3,3,"But you, O LORD, are a shield about me, my glory, and the lifter of my head."
OT,13962,19,Psalms,3,4,"I cried aloud to the LORD, and he answered me from his holy hill. Selah"
OT,13963,19,Psalms,3,5,"I lay down and slept; I woke again, for the LORD sustained me."
OT,13964,19,Psalms,3,6,I will not be afraid of many thousands of people who have set themselves against me all around.
OT,13965,19,Psalms,3,7,"Arise, O LORD! Save me, O my God! For you strike all my enemies on the cheek; you break the teeth of the wicked."
OT,13966,19,Psalms,3,8,Salvation belongs to the LORD; your blessing be on your people! Selah
OT,13967,19,Psalms,4,1,"Answer me when I call, O God of my righteousness! You have given me relief when I was in distress. Be gracious to me and hear my prayer!"
OT,13968,19,Psalms,4,2,"O men, how long shall my honor be turned into shame? How long will you love vain words and seek after lies? Selah"
OT,13969,19,Psalms,4,3,But know that the LORD has set apart the godly for himself; the LORD hears when I call to him.
OT,13970,19,Psalms,4,4,"Be angry, and do not sin; ponder in your own hearts on your beds, and be silent. Selah"
OT,13971,19,Psalms,4,5,"Offer right sacrifices, and put your trust in the LORD."
OT,13972,19,Psalms,4,6,"There are many who say, ""Who will show us some good? Lift up the light of your face upon us, O LORD!"""
OT,13973,19,Psalms,4,7,You have put more joy in my heart than they have when their grain and wine abound.
OT,13974,19,Psalms,4,8,"In peace I will both lie down and sleep; for you alone, O LORD, make me dwell in safety."
OT,13975,19,Psalms,5,1,"Give ear to my words, O LORD; consider my groaning."
OT,13976,19,Psalms,5,2,"Give attention to the sound of my cry, my King and my God, for to you do I pray."
OT,13977,19,Psalms,5,3,"O LORD, in the morning you hear my voice; in the morning I prepare a sacrifice for you and watch."
OT,13978,19,Psalms,5,4,For you are not a God who delights in wickedness; evil may not dwell with you.
OT,13979,19,Psalms,5,5,The boastful shall not stand before your eyes; you hate all evildoers.
OT,13980,19,Psalms,5,6,You destroy those who speak lies; the LORD abhors the bloodthirsty and deceitful man.
OT,13981,19,Psalms,5,7,"But I, through the abundance of your steadfast love, will enter your house. I will bow down toward your holy temple in the fear of you."
OT,13982,19,Psalms,5,8,"Lead me, O LORD, in your righteousness because of my enemies; make your way straight before me."
OT,13983,19,Psalms,5,9,For there is no truth in their mouth; their inmost self is destruction; their throat is an open grave; they flatter with their tongue.
OT,13984,19,Psalms,5,10,"Make them bear their guilt, O God; let them fall by their own counsels; because of the abundance of their transgressions cast them out, for they have rebelled against you."
OT,13985,19,Psalms,5,11,"But let all who take refuge in you rejoice; let them ever sing for joy, and spread your protection over them, that those who love your name may exult in you."
OT,13986,19,Psalms,5,12,"For you bless the righteous, O LORD; you cover him with favor as with a shield."
OT,13987,19,Psalms,6,1,"O LORD, rebuke me not in your anger, nor discipline me in your wrath."
OT,13988,19,Psalms,6,2,"Be gracious to me, O LORD, for I am languishing; heal me, O LORD, for my bones are troubled."
OT,13989,19,Psalms,6,3,"My soul also is greatly troubled. But you, O LORD--how long?"
OT,13990,19,Psalms,6,4,"Turn, O LORD, deliver my life; save me for the sake of your steadfast love."
OT,13991,19,Psalms,6,5,For in death there is no remembrance of you; in Sheol who will give you praise?
OT,13992,19,Psalms,6,6,I am weary with my moaning; every night I flood my bed with tears; I drench my couch with my weeping.
OT,13993,19,Psalms,6,7,My eye wastes away because of grief; it grows weak because of all my foes.
OT,13994,19,Psalms,6,8,"Depart from me, all you workers of evil, for the LORD has heard the sound of my weeping."
OT,13995,19,Psalms,6,9,The LORD has heard my plea; the LORD accepts my prayer.
OT,13996,19,Psalms,6,10,All my enemies shall be ashamed and greatly troubled; they shall turn back and be put to shame in a moment.
OT,13997,19,Psalms,7,1,"O LORD my God, in you do I take refuge; save me from all my pursuers and deliver me,"
OT,13998,19,Psalms,7,2,"lest like a lion they tear my soul apart, rending it in pieces, with none to deliver."
OT,13999,19,Psalms,7,3,"O LORD my God, if I have done this, if there is wrong in my hands,"
OT,14000,19,Psalms,7,4,"if I have repaid my friend with evil or plundered my enemy without cause,"
OT,14001,19,Psalms,7,5,"let the enemy pursue my soul and overtake it, and let him trample my life to the ground and lay my glory in the dust. Selah"
OT,14002,19,Psalms,7,6,"Arise, O LORD, in your anger; lift yourself up against the fury of my enemies; awake for me; you have appointed a judgment."
OT,14003,19,Psalms,7,7,Let the assembly of the peoples be gathered about you; over it return on high.
OT,14004,19,Psalms,7,8,"The LORD judges the peoples; judge me, O LORD, according to my righteousness and according to the integrity that is in me."
OT,14005,19,Psalms,7,9,"Oh, let the evil of the wicked come to an end, and may you establish the righteous--you who test the minds and hearts, O righteous God!"
OT,14006,19,Psalms,7,10,"My shield is with God, who saves the upright in heart."
OT,14007,19,Psalms,7,11,"God is a righteous judge, and a God who feels indignation every day."
OT,14008,19,Psalms,7,12,"If a man does not repent, God will whet his sword; he has bent and readied his bow;"
OT,14009,19,Psalms,7,13,"he has prepared for him his deadly weapons, making his arrows fiery shafts."
OT,14010,19,Psalms,7,14,"Behold, the wicked man conceives evil and is pregnant with mischief and gives birth to lies."
OT,14011,19,Psalms,7,15,"He makes a pit, digging it out, and falls into the hole that he has made."
OT,14012,19,Psalms,7,16,"His mischief returns upon his own head, and on his own skull his violence descends."
OT,14013,19,Psalms,7,17,"I will give to the LORD the thanks due to his righteousness, and I will sing praise to the name of the LORD, the Most High."
OT,14014,19,Psalms,8,1,"O LORD, our Lord, how majestic is your name in all the earth! You have set your glory above the heavens."
OT,14015,19,Psalms,8,2,"Out of the mouth of babes and infants, you have established strength because of your foes, to still the enemy and the avenger."
OT,14016,19,Psalms,8,3,"When I look at your heavens, the work of your fingers, the moon and the stars, which you have set in place,"
OT,14017,19,Psalms,8,4,"what is man that you are mindful of him, and the son of man that you care for him?"
OT,14018,19,Psalms,8,5,Yet you have made him a little lower than the heavenly beings and crowned him with glory and honor.
